,微博发布者id,微博昵称,微博简介,认证状态,认证理由,关注数,粉丝数,性别,微博等级
2631,5859651069,星期八恋爱_软萌小兔卫枝ovo,做了一个选择 选择了开心的那个ʚ🧸ྀིɞ,True,超话粉丝大咖（虞书欣超话）,2667,1.4万,女,2
2632,5171053038,AmethystForLove,面朝大海 春暖花开｜别关注 没结果！,False,,22,18,女,14
2633,7580062605,卡住叻_卡布,米布丁,False,,373,53,女,0
2634,5873800641,妈妈我想荡个秋千,追星po～欢迎各位美女光临😘粉丝属性蛮单纯，双本命，不雷可以关注我，也可以和美女互关🥰,False,,81,20,女,0
2635,7786794851,费伊拉班德,Feierabend,False,,313,5292,男,0
2636,1824809034,芝山不言,自由意识的沉沦.,False,,161,1396,女,45
2637,1615362221,思考让人快乐,善战者无赫赫之功，善医者无煌煌之名，善弈者通盘无妙手。,False,,240,462,女,14
2638,7510317429,不尽力就会被后悔杀掉,常用追星小号（焦虑版暂时放松一下），日常嘚吧嘚，不喜勿扰勿关。 黑暗里只有一颗周星星在闪烁。还能找到工作吗❓还能好好毕业吗❓好耶❗️,False,,169,9,女,0
2639,7319409419,山不见我_我自去jians,我所问出的问题都关于你，我所踏出的每步都指向你。,False,,79,8,女,0
2640,2591308771,宁乱美,Indépendant du genre,False,,401,186,女,31
2641,6861013615,我不能比啾星胖,【纯米【初心】大鱼，能解答一切的答案，你曾是少年（演唱会剪辑版），不想睡（演唱会剪辑版），过尽千帆，一缕执念，你曾这样问过，一期一会,True,超话粉丝大咖（周深超话）,494,230,女,4
2642,7508178550,想长高的米,喜欢听歌的米,False,,666,8,女,0
2643,6606737749,竹篱瓜架旁的一碗小白粥,夸小深夸小深俺只想天天夸小深(极度唯粉),True,超话粉丝大咖（周深超话）,303,128,女,4
2644,5450935335,秃贝的贝,三次元永远要是第一呀！,False,,171,31,女,6
2645,5298029217,我的兄弟姐妹我的老爸老妈,,False,,81,19,男,4
2646,5836309192,渚玄参,追星号，会很啰嗦。还会刷屏。( ‘-ωก̀ ),False,,725,56,女,9
2647,7543049425,-鱼丸曦巷语-,愿顺利开心无忧虑.,True,超话粉丝大咖（文轩超话）,774,2598,女,0
2648,7191557192,路过人间见月光,不辞青山,False,,77,7,女,4
2649,1943968855,麻屋子红帐子里面住个白胖子叻,边缘小散粉！（那也是纯的！）🈲 一切cp和ns（古早时关注的其他艺人就不一一取关了！）,False,,886,167,女,29
2650,7565286442,浪花吹起海风,及时行樂,False,,213,1万,女,0
2651,6474607244,宇宙超级无敌心灵鸡汤,万物皆有灵，磕rps的除外,True,超话粉丝大咖（周深超话）,168,244,女,9
2652,7443897062,看瓜少年和猹猹,没往捞裙里发的都不用点宝宝们，有漏请私我,True,微博原创视频博主,1290,99.4万,女,0
2653,3892024376,是小张吖-嘻嘻,,False,,56,28,女,9
2654,1804726947,苜777,美食 宅,False,,460,187,女,24
2655,5518918612,生米饭团,爱国为基调，观社会百态。 最喜欢的歌手是周深🥰,True,超话粉丝大咖（周深超话）,506,207,女,4
2656,6835466426,llrroonn,,False,,58,9,女,1
2657,7732812309,NC_不许磕葯,𝓛𝓲𝓾 𝓨𝓪𝓸𝔀𝓮𝓷 ♡𝓢𝓸𝓷𝓰 𝓨𝓪𝔁𝓾𝓪𝓷,False,,1190,1.1万,女,0
2658,6983937925,爱死小门铃,,False,,388,63,女,0
2659,5476052648,长孙二公子,,False,,333,55,男,14
2660,3060344575,我的少年c6-29,爱周深打工废米！,False,,448,66,女,9
2661,6471888648,真诚的跳跳糖abc,,False,,797,14,女,1
2662,5234834832,我心向阳VV,来看星星⭐️，最闪亮的那颗,False,,168,19,男,14
2663,2340531977,周阿菲,这不是神经病，是理想,False,,56,1356,女,28
2664,1682055650,IchbinIcey,Gib nie auf,False,,457,1135,女,40
2665,1764889411,Jo图一樂,图一乐也就图一乐，真图一乐还得图一乐,True,微博原创视频博主,307,2942,女,32
2666,6373753783,君凯蟹星,喜欢陈丽君(君君唱大戏，星辰永相随)     喜欢王俊凯(从开始到未来，只为王俊凯),True,超话粉丝大咖（王俊凯超话）,231,162,女,4
2667,1632751545,沐夏一隅,上士无争，下士好争。上德不德，下德执德，执着之者，不明道德。,False,,284,42,女,4
2668,5786646592,新鲜的糖糖,XXXS,False,,219,87,女,9
2669,5581207486,半截的诗之,,False,,119,40,女,9
2670,2760561835,想睡个好瞌睡_,爱上陈丽君是我的福气！,True,娱乐博主,356,2696,女,48
2671,7379849436,Cher_2013,听听歌，顺便问候🌊,False,,314,3,女,0
2672,7563215681,桐桐女王929,,False,,308,13,女,0
2673,7393496307,山人不想送主公了,赛博养猫人（）,True,超话创作官（周深超话）,330,1270,女,0
2674,2530157724,白浅念诗,遇羽生，倾余生,False,,299,129,女,35
2675,7616496085,和平年代之狂野世界,地球破破烂烂，所以，我只做个善良的小人足以。,False,,42,5,女,0
2676,7342128065,jfks943636454,Y(^_^)Y,False,,84,3,女,0
2677,6010677908,小娇鑫,生命在于折腾   加油,False,,1086,522,女,25
2678,7276760023,娱圈乐姐,颜值是治疗一切矫情的解药！,True,娱乐博主 超话创作官（新浪娱乐超话） 微博原创视频博主,1297,1.9万,女,2
2679,7669643877,周深的小甜粥,周深的狗,True,微博原创视频博主,700,3680,女,0
2680,3526343077,死鸭子嘴硬ing,内心充盈者，独行也如众,False,,66,113,女,9
2681,7070129175,辉煌之力啊,天若赐我辉煌，我定比天猖狂！,False,,381,34,男,4
2682,6435393870,_蓝桉_u,折扇水袖翻转乾坤话深情  侠骨留香敢教须眉让红唇,False,,341,14,女,4
2683,5470483370,乐之至于斯,知之者不如好之者，好之者不如乐之者。,False,,680,128,女,2
2684,2807554085,李书寒1,忧郁的90,False,,66,110,女,14
2685,5622837719,世名长南山,在发疯 别管,False,,220,13,女,2
2686,7463513254,间歇性咬人,人类观查日记,False,,663,12,女,0
2687,2925217231,倩静靖都不是我的Jing,但行好事，莫问前程~//到了2042年也要对周深说“爱你”~♥♥,False,,302,19,女,4
2688,7457254325,拿鐵真的好喝,喜歡周深,False,,100,2,女,0
2689,5465665586,机智的问号,永远热爱吴宣仪.,True,娱乐博主 超话粉丝大咖（吴宣仪超话） 微博剪辑视频博主,507,1525,女,4
2690,6961773927,咳咳嗯刻苦特哈勒姆,,False,,23,2,男,4
2691,1669861575,壹壹壹拾伍,当我善良且有力量,False,,845,1566,女,40
2692,3224143501,一株无花果_,一个情绪稳定的大人，但会在网络上骂人，没什么素质可言，看到没素质的会更没素质,True,超话粉丝大咖（李宇春超话）,499,764,女,36
2693,7847150134,东风渐有繁华尽,这世界有那么多人 多幸运 我有个我们,True,超话创作官（夏之光超话） 微博剪辑视频博主,364,1.6万,女,0
2694,6351307880,FuJing_JF-备战高考版,旅途变化莫测，适者生而高歌（上学淡圈ing,True,超话粉丝大咖（傅菁超话）,1454,872,女,9
2695,7901596264,纯幼次元,我感觉我们有点暧昧了 你跟我表个白吧,True,微博原创视频博主,315,1.1万,女,0
2696,7866402396,罐罐不在线你再等等吧,不远不近的距离 我们并肩走 @王若溪xixi,True,超话创作官（潘杨之好刘郑版超话） 微博原创视频博主,1281,2.1万,女,0
2697,6404583891,可爱哒尚婉吖,相信日积月累，相信努力有回报，相信时光，相信自己选的路，相信我会有诗和远方,False,,1601,1620,女,20
2698,7496076109,_颂魚肆耀記-,碗甜抚 solo追 少来执法我,True,超话创作官（刘耀文超话）,2428,6107,女,0
2699,7898721489,霖度夏天,家樱貌美如花,True,微博原创视频博主,503,1.3万,女,0
2700,7636323454,揪一颗深蓝色的星星,我以渺小爱你同行的旅程,False,,248,22,女,0
2701,7187248923,角落的小白熊,只是一个平平凡凡的社恐人士,False,,279,19,女,3
2702,2647372841,我是个事姐儿,你就是我一道疤，触碰一下还是那么的疼,False,,80,249,女,31
2703,5634675861,浪漫集邮家,季节轮换，总有新的故事值得期盼❄️,True,娱乐博主 微博原创视频博主,1524,1.7万,女,18
2704,2265362630,风筝1216,减法人生,False,,15,153,男,30
2705,5943024417,不白的牙,在未来等你们,False,,44,14,女,4
2706,5305526630,bm923,,False,,337,14,男,0
2707,7410135475,_星子_入眸,,False,,161,19,男,0
2708,7507452521,-下个猫猫雨,你在哭鼻子吗,True,娱乐博主 超话粉丝大咖（文轩超话） 微博原创视频博主,1874,2万,女,0
2709,2657016754,6Nawesome,,False,,328,464,女,34
2710,2469733572,TomatoTang,爱俊俊，爱自己😘,False,,232,220,女,4
2711,6039750875,小猫多吃两顿,个人浩，啥都发，介意请双,False,,616,537,女,4
2712,6604541026,扮迟_,温柔是黑暗世界里永恒的光,True,超话创作官（陈丽君超话） 微博剪辑视频博主,334,885,女,4
2713,6995299193,前次花哨,衮,True,娱乐博主 超话粉丝大咖（CHIQUITA超话） 微博原创视频博主,257,1.2万,男,4
2714,7735444279,沾小猫的小狗米,我可以一直没有现场，但我深必须一直红,False,,1286,114,女,0
2715,5938671137,不爱吃糖的小孩kc,吃和远方,False,,901,73,女,9
2716,6417581535,油辣辣子,,True,超话粉丝大咖（周深超话）,404,777,女,9
2717,5766664176,Y-老余,CLJ,False,,102,608,女,9
2718,3224415405,婵貓貓2013,我是一个只看微博不发微博的人。。,False,,700,307,女,14
2719,6378569058,想有星星的啾啾,是一定要努力去见周深的阿洲啊Ծ ̮ Ծ,True,超话粉丝大咖（周深超话） 微博剪辑视频博主,170,237,女,4
2720,7403227721,土豆妈妈_请听反深代词,周深！麻麻爱你一辈子！啊还有可可！啊星星！啊浅哥！啊果子哥！,False,,85,54,女,0
2721,7822475377,米缸里的Lily,,True,超话粉丝大咖（周深超话）,217,151,女,0
2722,3754160363,小天真丶,炙热。,True,摄影博主 中国图库 签约摄影师 超话主持人（人文摄影超话）,141,332,女,32
2723,7311047104,一念倾君_,陈丽君，我喜欢你啊🫶,False,,72,16,女,0
2724,5599724417,涂山驼驼_KIKU,我微博想发什么发什么少管 ｜日常发疯追星博｜重生之我有一百多个墙头,True,超话粉丝大咖（邓紫棋超话）,455,298,女,9
2725,7369249137,高丽黛啊,介绍下事实,False,,668,51,男,0
2726,6064144912,云川_510,不给自己设限,False,,292,177,女,9
2727,6031796795,重获新生_73094,可惜我是水瓶座,False,,67,23,女,9
2728,1399185694,月灵伶echo,平凡简单，安于平凡真不简单。,False,,355,336,女,9
2729,5702064273,柠星_星柠,深爱世人.永不散场,False,,169,8,女,4
2730,6576186290,喜欢摇粒绒宝宝,爱上周深像呼吸一样简单～,False,,367,13,女,4
2731,5979973669,Bimisung-x,太喜欢姐姐了怎么办,True,超话粉丝大咖（金容仙超话）,208,213,女,14
2732,6590687710,科技明星君,"话题，商务合作v13678974047,当今科学技术的发展日新月异、知识的更新瞬息万变，才不会被时代淘汰。",True,娱乐博主 微博原创视频博主,3244,20.3万,男,3
2733,7276943348,崽不理猪O_o,废话超多 日常自娱自乐‖欢迎私信交流 在互相尊重的前提下 拒绝♂宝！！！‖共建美好和谐网络生活。peace&amp;love,True,超话粉丝大咖（冯希瑶超话）,577,1039,女,7
2734,6621582073,关于戚薇_1026-全世界最好的宝宝,,True,超话粉丝大咖（李一桐超话）,1879,800,女,9
2735,7485523471,知识历史,关注我，了解更多历史知识。,True,微博剪辑视频博主,221,8.4万,女,0
2736,7332476739,纸淋雨my,天天开心୧ (=^･𖥦･^=)🐾,True,娱乐博主,2689,1.2万,女,0
2737,7483176206,姜姜不吃娱,,True,微博原创视频博主,1061,91.8万,女,0
2738,5541483430,小爪子哒哒哒哒0416,愿你平安健康无忧无虑！ | 镇魂,True,超话粉丝大咖（弱攻超话）,1743,620,女,29
2739,5289301868,傅鲤叶叶,你确实需要准备，只不过你需要准备的是从容和自信而已。,True,超话粉丝大咖（周深超话）,367,113,女,32
2740,6106202496,粥星烘焙坊_,镇魂 | 间歇性发疯 习惯性摸鱼 少管我😘😚😗😙,True,超话粉丝大咖（周深超话）,444,572,女,0
2741,6612778579,smy的修勾,素质不详，遇强则强,False,,79,50,女,0
2742,2035562254,幻瞳翦翦,喝最烈的酒，恋最美的你,False,,287,383,女,41
2743,7654612526,55不要骂我老公,抽死你们这群贱蛋,False,,120,25,女,0
2744,6230786819,陆路洋芃,solo刷屏党|真的超级能刷|慎关/叹气,True,超话粉丝大咖（周深超话）,621,47,男,9
2745,6430347409,伟哥热爱美食,杭州爱探店的伟哥，大众点评5级，爱分享美食和玩乐，希望和大家做朋友哦！,True,美食博主 微博原创视频博主,1626,3.9万,男,17
2746,7520439692,凤凰没有鸟,哪个小可爱在看我,True,娱乐博主 微博原创视频博主,1508,19.8万,女,0
2747,6650494194,_他有小梨涡,摆烂＋随心所欲版,True,娱乐博主,2560,2万,女,2
2748,2071819314,Mercury_阿凉,如果阴阳怪气可以赚钱，我早已成为富婆,True,超话粉丝大咖（周深超话）,520,2.9万,女,37
2749,6812918317,糯米瑞_周深二专_反深代词,生活吐槽追🌟人的杂七杂八,False,,151,38,女,4
2750,7210716536,长空朗日照船兒,,False,,366,16,女,4
2751,7765964339,周深在哪里呀_,爱周深，无墙头，黑粉Gun【只是一个正在努力前往现场的生米【如果你也在努力前往现场，让我们一起加油吧！【如果你已经拥有了现场，那么祝福！！！,False,,25,7,女,0
2752,7878010548,铁锤murderer,😊和我吵架的傻嘚一律默认是我孙子哦，想清楚，记得喊我祖宗,False,,143,8,女,0
2753,7901989735,坠入米缸的深深,,False,,76,25,女,0
2754,5945515692,tarOUO__,,False,,94,39,女,4
2755,7814739030,Azuria0113,学生米一枚～,False,,161,8,女,0
2756,5913871342,是一条金鱼呀,互联网好离谱,False,,568,136,女,14
2757,7777722113,秦砚001,,False,,62,3,女,0
2758,6053669511,IdyChim,,False,,91,41,女,4
2759,7467614355,雪浅入深,三次元唯爱周深,True,超话粉丝大咖（周深超话）,818,726,女,0
2760,6701931027,Astrophile_反深代词,欢迎所有属性的周深修勾，p&amp;l,True,超话粉丝大咖（周深超话）,576,141,女,9
2761,7512993500,温酒伴软猫叻,,False,,91,5,男,0
2762,7472292119,viiiii慧,,False,,151,7,女,0
2763,5693699216,魏大勾,,False,,1224,202,女,9
2764,7928585126,菜菜的草稿纸,,False,,115,2,女,0
2765,7751224470,然然然然然后叻_,🐱,False,,272,203,女,0
2766,5531246547,彩彩87498,,False,,65,2,男,1
2767,7782664403,向心中的梦去追吧,,False,,90,9,男,0
2768,7029850987,A小猫啃大葱-想去见周深,周深素沃宝宝小猫老公✨💫🌟,True,娱乐博主 超话粉丝大咖（周深超话） 微博原创视频博主,997,2906,女,7
2769,7723932500,分分今晚吃水晶梨烤布蕾甜粽子,死人sj随意。   我推我担泥塑，梦女，整肃都沾点， 单推人雷太中坤深shx氧解亏二，就是个死宅追星狗，三次成分随心情变化，最主要成分见ID,False,,698,84,女,0
2770,6131875776,抱住星星不放手,不与杀比当同担。烂人会被我自动开除粉籍,False,,128,26,男,4
2771,6203439153,玫瑰暗冰,黑夜中的星星✨,True,超话粉丝大咖（周深超话）,460,1331,女,4
2772,6502309347,红木7053,,False,,87,7,女,1
2773,7742236332,Charlie的猫猫,“遗风固唐远，积德本周深”,False,,83,10,女,0
2774,5533805616,猕猴桃团子,,False,,154,44,女,6
2775,6337473024,周深深今天有好好吃饭吗_,朝时痕榕雨,True,超话粉丝大咖（周深超话）,154,59,女,1
2776,6467216730,祈莹呐,若巨浪已淹没了来路，我是帆，亦是舟,False,,470,27,女,4
2777,7810899391,斋筠,,False,,109,5,女,0
2778,7877028497,Indigo好耶,有关必回,False,,372,372,女,0
2779,5850940655,秦沐雨er,愿你无忧无虑，自在歌唱。,True,超话主持人（卡布叻周深超话） 微博原创视频博主,629,1.1万,女,9
2780,7743902262,人间烟火想诱拐天上啾星,不怎么玩微博~下微博就是为了打卡~,False,,112,17,女,0
2781,7737841106,一一_zVSK,💙风雨同周，深情不移💙,False,,157,5,女,0
2782,7834036168,萤火飞舞夜深zs,我深,False,,516,528,男,0
2783,5379558727,造访不如安眠,热爱所向披靡，那就欢天喜地！,True,超话粉丝大咖（周深超话）,171,59,女,3
2784,5892968867,ss优秀无上限s,,False,,129,20,男,4
2785,7896108640,大号酒葫芦,,False,,13,1,男,0
2786,6005550476,垃圾退-退-退-,,False,,309,157,男,9
2787,2162526461,周深王菲邓丽君周迅胡歌都是我的,唯爱周深，他是底线，踩我底线我会疯,True,超话粉丝大咖（周深超话） 微博原创视频博主,540,4900,女,9
2788,3214726873,回忆一季花落,终究是凡人，何必自命不凡,False,,306,27,男,9
2789,5653053589,天糖鸟paradise_备战考研版,周而复始，深爱不止,True,超话粉丝大咖（周深超话）,219,130,男,9
2790,7529770765,嘉乃_反深代词柿神专,陪周深走下去,True,娱乐博主 超话粉丝大咖（周深超话）,771,1336,女,0
